2012-03-19,-0.5854999999999997,100,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,7,0,0,0,4,14,0,0,0,0,0,0,0,19,0,0,0,14,5,0,28,0,0,0,
2012-03-20,0.14400000000000013,100,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,8,0,0,0,7,7,0,0,0,0,0,0,0,22,0,0,0,16,6,0,22,0,0,0,
2012-03-21,-0.023000000000000576,100,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,5,0,0,0,10,6,0,0,0,0,0,0,0,21,0,0,0,10,4,0,31,0,0,0,
2012-03-22,-0.11059999999999981,100,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,8,11,0,0,0,0,0,0,0,25,0,0,0,10,7,0,27,0,0,0,
2012-03-23,-0.018299999999999983,100,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,4,0,0,0,10,12,0,0,0,0,0,0,0,26,0,0,0,9,7,0,18,0,0,0,
2012-03-24,-0.009999999999999787,74,0,0,3,3,0,4,3,3,1,0,5,6,0,0,0,0,0,2,0,0,0,1,0,0,0,5,0,3,2,0,10,0,4,0,4,2,0,13,0,0,0,
2012-03-25,-0.12600000000000033,81,0,0,7,11,0,4,2,2,0,0,3,6,0,0,0,0,0,2,6,0,0,0,1,0,0,3,0,4,0,0,5,0,8,0,3,1,0,13,0,0,0,
2012-03-26,0.0691000000000006,100,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,4,0,0,0,8,11,0,0,0,0,0,0,0,25,0,0,0,16,2,0,24,0,0,0,
2012-03-27,0.1921999999999997,100,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,7,16,0,0,0,0,0,0,0,26,0,0,0,11,8,0,19,0,0,0,
2012-03-28,-0.023299999999999876,100,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,8,0,0,0,9,11,0,0,0,0,0,0,0,21,0,0,0,12,4,0,25,0,0,0,
2012-03-29,0.02039999999999953,100,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,11,0,0,0,6,6,0,0,0,0,0,0,0,25,0,0,0,10,4,0,27,0,0,0,
