2012-02-14,-0.7970999999999995,-0.31210000000000004,0.08260000000000023,0.23000000000000043,-0.09000000000000075,0.23650000000000038,88,85,100,100,100,100,0,0,6,7,0,7,2,0,0,0,9,6,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,2,0,0,25,0,1,0,3,1,0,8,0,0,0,0,0,6,4,0,3,1,4,2,0,8,2,0,0,0,0,0,2,5,0,0,0,2,0,0,6,0,3,0,0,14,0,6,0,2,5,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,27,0,0,0,9,7,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,32,0,0,0,8,15,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,31,0,0,0,7,18,0,27,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,8,6,0,24,0,0,0,
2012-02-15,-0.13780000000000037,-0.08579999999999988,-0.31210000000000004,0.08260000000000023,0.23000000000000043,-0.09000000000000075,100,88,85,100,100,100,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,25,0,0,0,0,7,0,0,0,0,0,0,0,31,0,0,0,6,3,0,19,0,0,0,0,0,6,7,0,7,2,0,0,0,9,6,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,2,0,0,25,0,1,0,3,1,0,8,0,0,0,0,0,6,4,0,3,1,4,2,0,8,2,0,0,0,0,0,2,5,0,0,0,2,0,0,6,0,3,0,0,14,0,6,0,2,5,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,27,0,0,0,9,7,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,32,0,0,0,8,15,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,31,0,0,0,7,18,0,27,0,0,0,
2012-02-16,-0.05119999999999969,-0.2547000000000006,-0.08579999999999988,-0.31210000000000004,0.08260000000000023,0.23000000000000043,100,100,88,85,100,100,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,28,0,0,0,11,5,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,25,0,0,0,0,7,0,0,0,0,0,0,0,31,0,0,0,6,3,0,19,0,0,0,0,0,6,7,0,7,2,0,0,0,9,6,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,2,0,0,25,0,1,0,3,1,0,8,0,0,0,0,0,6,4,0,3,1,4,2,0,8,2,0,0,0,0,0,2,5,0,0,0,2,0,0,6,0,3,0,0,14,0,6,0,2,5,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,27,0,0,0,9,7,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,32,0,0,0,8,15,0,19,0,0,0,
2012-02-17,0.1360999999999999,-0.7970999999999995,-0.2547000000000006,-0.08579999999999988,-0.31210000000000004,0.08260000000000023,100,100,100,88,85,100,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,27,0,0,0,10,5,0,21,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,28,0,0,0,11,5,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,25,0,0,0,0,7,0,0,0,0,0,0,0,31,0,0,0,6,3,0,19,0,0,0,0,0,6,7,0,7,2,0,0,0,9,6,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,2,0,0,25,0,1,0,3,1,0,8,0,0,0,0,0,6,4,0,3,1,4,2,0,8,2,0,0,0,0,0,2,5,0,0,0,2,0,0,6,0,3,0,0,14,0,6,0,2,5,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,27,0,0,0,9,7,0,20,0,0,0,
2012-02-18,-0.18799999999999972,-0.13780000000000037,-0.7970999999999995,-0.2547000000000006,-0.08579999999999988,-0.31210000000000004,100,100,100,100,88,85,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,14,5,0,24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,27,0,0,0,10,5,0,21,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,28,0,0,0,11,5,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,25,0,0,0,0,7,0,0,0,0,0,0,0,31,0,0,0,6,3,0,19,0,0,0,0,0,6,7,0,7,2,0,0,0,9,6,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,2,0,0,25,0,1,0,3,1,0,8,0,0,0,0,0,6,4,0,3,1,4,2,0,8,2,0,0,0,0,0,2,5,0,0,0,2,0,0,6,0,3,0,0,14,0,6,0,2,5,0,10,0,0,0,
2012-02-19,0.16469999999999985,-0.05119999999999969,-0.13780000000000037,-0.7970999999999995,-0.2547000000000006,-0.08579999999999988,100,100,100,100,100,88,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,31,0,0,0,10,7,0,22,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,14,5,0,24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,27,0,0,0,10,5,0,21,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,28,0,0,0,11,5,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,25,0,0,0,0,7,0,0,0,0,0,0,0,31,0,0,0,6,3,0,19,0,0,0,0,0,6,7,0,7,2,0,0,0,9,6,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,2,0,0,25,0,1,0,3,1,0,8,0,0,0,
2012-02-20,-0.02519999999999989,0.1360999999999999,-0.05119999999999969,-0.13780000000000037,-0.7970999999999995,-0.2547000000000006,66,100,100,100,100,100,0,0,0,6,0,7,1,4,2,0,4,2,0,0,0,0,0,2,5,0,0,0,2,0,0,6,0,3,5,0,2,0,4,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,31,0,0,0,10,7,0,22,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,14,5,0,24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,27,0,0,0,10,5,0,21,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,28,0,0,0,11,5,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,25,0,0,0,0,7,0,0,0,0,0,0,0,31,0,0,0,6,3,0,19,0,0,0,
2012-02-21,-0.08950000000000014,-0.18799999999999972,0.1360999999999999,-0.05119999999999969,-0.13780000000000037,-0.7970999999999995,70,66,100,100,100,100,0,0,1,6,0,9,3,3,0,0,3,4,0,0,0,0,0,2,7,0,0,0,5,0,0,3,0,2,3,0,5,0,3,0,3,0,0,8,0,0,0,0,0,0,6,0,7,1,4,2,0,4,2,0,0,0,0,0,2,5,0,0,0,2,0,0,6,0,3,5,0,2,0,4,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,31,0,0,0,10,7,0,22,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,14,5,0,24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,27,0,0,0,10,5,0,21,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,28,0,0,0,11,5,0,31,0,0,0,
2012-02-22,0.1526999999999994,0.16469999999999985,-0.18799999999999972,0.1360999999999999,-0.05119999999999969,-0.13780000000000037,85,70,66,100,100,100,0,0,4,11,0,6,4,4,0,0,10,6,0,3,0,0,0,2,2,0,0,0,2,0,0,4,0,3,0,0,9,0,7,0,2,0,0,6,0,0,0,0,0,1,6,0,9,3,3,0,0,3,4,0,0,0,0,0,2,7,0,0,0,5,0,0,3,0,2,3,0,5,0,3,0,3,0,0,8,0,0,0,0,0,0,6,0,7,1,4,2,0,4,2,0,0,0,0,0,2,5,0,0,0,2,0,0,6,0,3,5,0,2,0,4,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,31,0,0,0,10,7,0,22,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,14,5,0,24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,27,0,0,0,10,5,0,21,0,0,0,
2012-02-23,0.5903,-0.02519999999999989,0.16469999999999985,-0.18799999999999972,0.1360999999999999,-0.05119999999999969,100,85,70,66,100,100,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,29,0,0,0,16,3,0,21,0,0,0,0,0,4,11,0,6,4,4,0,0,10,6,0,3,0,0,0,2,2,0,0,0,2,0,0,4,0,3,0,0,9,0,7,0,2,0,0,6,0,0,0,0,0,1,6,0,9,3,3,0,0,3,4,0,0,0,0,0,2,7,0,0,0,5,0,0,3,0,2,3,0,5,0,3,0,3,0,0,8,0,0,0,0,0,0,6,0,7,1,4,2,0,4,2,0,0,0,0,0,2,5,0,0,0,2,0,0,6,0,3,5,0,2,0,4,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,31,0,0,0,10,7,0,22,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,14,5,0,24,0,0,0,
2012-02-24,0.0138000000000007,-0.08950000000000014,-0.02519999999999989,0.16469999999999985,-0.18799999999999972,0.1360999999999999,100,100,85,70,66,100,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,11,9,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,29,0,0,0,16,3,0,21,0,0,0,0,0,4,11,0,6,4,4,0,0,10,6,0,3,0,0,0,2,2,0,0,0,2,0,0,4,0,3,0,0,9,0,7,0,2,0,0,6,0,0,0,0,0,1,6,0,9,3,3,0,0,3,4,0,0,0,0,0,2,7,0,0,0,5,0,0,3,0,2,3,0,5,0,3,0,3,0,0,8,0,0,0,0,0,0,6,0,7,1,4,2,0,4,2,0,0,0,0,0,2,5,0,0,0,2,0,0,6,0,3,5,0,2,0,4,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,31,0,0,0,10,7,0,22,0,0,0,
2012-02-25,-0.2558000000000007,0.1526999999999994,-0.08950000000000014,-0.02519999999999989,0.16469999999999985,-0.18799999999999972,100,100,100,85,70,66,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,31,0,0,0,13,5,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,11,9,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,29,0,0,0,16,3,0,21,0,0,0,0,0,4,11,0,6,4,4,0,0,10,6,0,3,0,0,0,2,2,0,0,0,2,0,0,4,0,3,0,0,9,0,7,0,2,0,0,6,0,0,0,0,0,1,6,0,9,3,3,0,0,3,4,0,0,0,0,0,2,7,0,0,0,5,0,0,3,0,2,3,0,5,0,3,0,3,0,0,8,0,0,0,0,0,0,6,0,7,1,4,2,0,4,2,0,0,0,0,0,2,5,0,0,0,2,0,0,6,0,3,5,0,2,0,4,0,3,3,0,5,0,0,0,
2012-02-26,0.14900000000000002,0.5903,0.1526999999999994,-0.08950000000000014,-0.02519999999999989,0.16469999999999985,100,100,100,100,85,70,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,25,0,0,0,9,6,0,27,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,31,0,0,0,13,5,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,11,9,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,29,0,0,0,16,3,0,21,0,0,0,0,0,4,11,0,6,4,4,0,0,10,6,0,3,0,0,0,2,2,0,0,0,2,0,0,4,0,3,0,0,9,0,7,0,2,0,0,6,0,0,0,0,0,1,6,0,9,3,3,0,0,3,4,0,0,0,0,0,2,7,0,0,0,5,0,0,3,0,2,3,0,5,0,3,0,3,0,0,8,0,0,0,
2012-02-27,0.034000000000000696,0.0138000000000007,0.5903,0.1526999999999994,-0.08950000000000014,-0.02519999999999989,86,100,100,100,100,85,0,0,3,8,0,4,2,4,2,0,5,3,0,0,0,0,0,3,4,0,0,0,1,0,0,10,0,5,1,0,8,0,6,0,4,2,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,25,0,0,0,9,6,0,27,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,31,0,0,0,13,5,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,11,9,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,29,0,0,0,16,3,0,21,0,0,0,0,0,4,11,0,6,4,4,0,0,10,6,0,3,0,0,0,2,2,0,0,0,2,0,0,4,0,3,0,0,9,0,7,0,2,0,0,6,0,0,0,
